date;tweet;nlikes;nretweets;hashtags
2022-04-21 11:18:05;Interdire le voile dans l'espace public créerait une guerre civile selon Emmanuel Macron   https://t.co/onsSx5gBOp;433;184;[]
2022-04-21 11:17:54;#Macron est un menteur habile, un manipulateur expert, un démagogue patenté, un despote assumé, pétri d'un égocentrisme hors norme. On peut le comparer à un personnage historique : le Roi Charles IX, des similitudes multiples et frappantes.;188;104;['macron']
2022-04-21 11:17:51;Donc si je comprends bien ce que dit @EmmanuelMacron ,si on retire le voile en France, on risque une #guerrecivile ! Donc on es bien un pays qui ne contrôle plus sa laïcité, ainsi que notre choix de ne pas imposer la religion au peuple #debatmacronlepen #2022LeDebat #macronlepen;516;229;['guerrecivile', 'debatmacronlepen', '2022ledebat', 'macronlepen']
2022-04-21 11:16:26;Je vois des tweets disant « je voulais voter Macron mais son attitude arrogant au débat m’a déçu » c’est très bien , mais les gars ça fais 5 ans qu’il est comme ça hein faut se réveiller ça date pas d’hier soir 🤦🏽‍♀️ #debatmacronlepen #DebatMarineMacron;319;102;['debatmacronlepen', 'debatmarinemacron']
2022-04-21 11:16:08;Les clowns de reconquête essayent de revenir dans le débat avec leur 7 pour cent  sur une phrase de Macron qui a éteint le pen hier #guerrecivile  https://t.co/UiSdUkHDqL;710;67;['guerrecivile']
2022-04-21 11:15:06;😡CULOT,ARROGANCE ET MENSONGES La technique de Macron consiste à faire passer aux yeux des naïfs ▪️son culot pour de la compétence  ▪️ses mensonges pour de la connaissance des dossiers Le nombre des mensonges qu'il a assénés hier soir est incroyable. Je vais en publier une liste.;3287;1613;[]
2022-04-21 11:14:52;Marcel D. sur Macron, Marine, les artistes et le vote du dimanche #24Avril2022  Les élites, acteurs, chanteurs, rappeurs, comiques... votent Macron et vous demandent de crever la dalle pour que eux s'engraissent. C'est le deal sur votre dos. #ToutSaufMacon  https://t.co/o483Q0q4KO  https://t.co/qTL7LUYpPI;243;154;['24avril2022', 'toutsaufmacon']
2022-04-21 11:13:53;@mcmimic_ @Chalgoumimi Les gens confondent objectivité et adhésion à un programme ! Tu peux très bien détester Macron, mais nier que le mec maitrise ses sujets quand la personne en face agit comme un élève de 3ème en oral anglais c’est avoir du caca dans les yeux ! Même Zemmour aurait mieux fait;163;5;[]
2022-04-21 11:13:48;"La situation sociale et politique est tellement grave en France que même le Figaro parle d'une opposition entre ""deux fronts de classes"" sociales à propos des électeurs de Macron et Le Pen. 1/7";156;67;[]
2022-04-21 11:10:57;Quand Macron a conclu en parlant de la protection des enfants, il parlait de leur permettre de changer de sexe.  https://t.co/rpFabeSx8Q;206;40;[]
2022-04-21 11:08:49;@J_Bardella Si vous perdez dimanche, le RN est mort enterré. Les Français votent @MLP_officiel parce qu'ils ne veulent plus de Macron, pas parce qu'ils la veulent. Vous allez tout perdre aux législatives, encore une fois 🤷‍♀️ mettez votre ego de côté pour une fois;131;36;[]
2022-04-21 11:08:15;C’est quand même spécial, pour Emmanuel Macron, d’avoir refusé de débattre pour le premier tour avec l’ensemble de l’échiquier politique et de n’accepter que face à l’extrême droite au second…;2366;312;[]
2022-04-21 11:07:43;Il faut excuser macron pour son comportement d’hier lors du débat , il essayait une nouvelle came, un arrivage d’un petit paysan colombien surnommé Pedro la souffleuse;1828;582;[]
2022-04-21 11:06:50;Si Macron s'est tenu face à Poutine comme il s'est montré face à Marine Le Pen, il n'est pas étonnant que le dirigeant russe ne considère pas la France comme un interlocuteur sérieux  On attend d'un Président de la République une certaine posture #debatmacronlepen;692;137;['debatmacronlepen']
2022-04-21 11:06:47;@DFasquelle Bonjour M. le maire, Il va falloir accorder votre version avec l'ancien ministre de l'Ecologie, France 3 et Thibaut Guilluy, candidat LREM aux Législatives 2017 et sa suppléante, un certaine Tiphaine Auzière, belle-fille d'un certain Emmanuel Macron..  https://t.co/HZ76o4bTIx  https://t.co/R97R0Z3Xff;479;191;[]
2022-04-21 11:06:44;Présidentielle 2022 : Emmanuel Macron moqué par l'humoriste américain Jimmy Fallon dans une chanson de campagne parodique   https://t.co/Ygd3ULCBdx  https://t.co/oA2DiBSwxX;720;182;[]
2022-04-21 11:04:48;Marine Le Pen a bien bossé et a montré qu'elle maîtrisait ses sujets mes bémols elle a été trop sur la défensive sur le bilan Macron et ne s'est pas engouffrée dans la brèche McKinsey et le patrimoine caché du président sortant. Dommage.;1286;278;[]
2022-04-21 11:04:30;🇫🇷🗳 FLASH | Emmanuel #Macron a choisi le Champs de Mars pour tenir son discours du second tour dimanche soir.  Un second plan est prévu aux Invalides en cas de difficultés techniques.  (BFMTV) #Présidentielles2022;363;19;['macron', 'présidentielles2022']
2022-04-21 11:03:30;@JimmyDeuxFois__ J'sais pas mais le plus detesté c'est Macron c'est sur.;1812;14;[]
2022-04-21 11:03:08;#DébatMacronLePen Incontestablement, il y avait hier soir chez Macron un petit côté Jean Dujardin dans OSS 117 : arrogant, moqueur, le sourire en coin, toujours content de soi 😆  https://t.co/b5x3DmhxKT;196;51;['débatmacronlepen']
2022-04-21 11:02:14;Débat sans concession, deux visions opposées, MLP décrit les problèmes, @EmmanuelMacron met en perspective les solutions qu’il a déjà mises en œuvre et celles  qu’il entend promouvoir pour remettre la 🇫🇷 d’aplomb au sein d’une 🇪🇺 plus forte et protectrice. 2022 confirme 2017.  https://t.co/0s5jTNgXMs;162;67;[]
2022-04-21 11:01:48;Le peuple français EXIGE une analyse toxicologique ainsi qu1examen psychiatrique du sieur Emmanuel Macron. Son comportement agressif permanent accompagné d'un regard vitreux IMPOSE ces vérifications. On ne peut élire un psychopathe toxicomane à ce poste. #StopMacron #guerrecivile;252;105;['stopmacron', 'guerrecivile']
2022-04-21 11:00:57;🇫🇷 FLASH - Emmanuel #Macron a choisi le Champ-de-mars à #Paris pour s’exprimer dimanche après les résultats du second tour. (BFMTV) #presidentielles2022;7231;267;['macron', 'paris', 'presidentielles2022']
2022-04-21 10:58:14;mais du coup dans les couples heteros qui fait emmanuel macron et qui fait marine le pen ?;1931;200;[]
2022-04-21 10:57:44;"""Un président ne devrait pas se tenir comme ça"": après le débat, le RN dénonce un Macron ""avachi""   https://t.co/DW7rsYL72X  https://t.co/1aUN6rqjBI";782;168;[]
2022-04-21 10:56:54;Emmanuel Macron est dans la logique du mondialisme progressiste, c'est-à-dire la disparition progressive de notre identité.   Face à cela, il faut montrer que la famille, la nation et notre civilisation doivent être préservées. Finissons-en avec la déconstruction ! @i24NEWS_FR  https://t.co/f0IECkhU2U;439;149;[]
2022-04-21 10:56:28;Mélenchon a 70 ans et toute sa garde rapprochée rêve d’occuper des postes. S’il devient Premier Ministre de Macron je ne lui donne pas jusqu’à 2025 pour sauter et d’ici là LaRem aura siphonné tout ce qu’il y a de force électorale chez LFI avec des cadeaux politiques personnels.;315;56;[]
2022-04-21 10:55:23;Depuis que Mélenchon a lancé l’idée de devenir Premier Ministre de Macron par la force des urnes, je vois beaucoup d’amateurs qui idéalisent complètement la cohabitation.  - Jospin avait l’Assemblée Nationale avec lui jusqu’en 2002: comment ça c’est terminé déjà?  https://t.co/foH6istYkb;533;112;[]
2022-04-21 10:54:44;Le 🤡 Gabriel Attal à dit que les Mélenchonistes sont plus proche de Macron 🤣🤣🤣🤣 quel sketch !!!! dimanche il pourra attendre longtemps Mon vote jusqu à la fermeture des bureaux🤭 risque pas d y aller😜;300;72;[]
2022-04-21 10:54:38;Emmanuel Macron est tellement arrogant et mythomane qu'il interrompt même pour donner de fausses informations.  La fin du numerus clausus date bien de 2021 et non pas de 2018.  #ToutSaufMacron #DébatMacronLePen  https://t.co/viUEXCvxbg;194;107;['toutsaufmacron', 'débatmacronlepen']
2022-04-21 10:54:25;Les propos de #Macron sur le déclenchement d’une #guerrecivile si le #voile était interdit dans l’espace public sont très graves. Les Français musulmans ne respecteraient pas les lois ? La République laïque devrait se soumettre aux revendications religieuses ?  #DebatMarineMacron  https://t.co/dtjdLUcNKu;2538;1046;['macron', 'guerrecivile', 'voile', 'debatmarinemacron']
2022-04-21 10:54:06;#debatmacronlepen  Nous partageons sûrement la même impression : macron arrogant, agressif, trépignant, l'ado pas fini décrit par Zemmour. Et MLP qui encaissait les coups sans les rendre pour ne pas passer pour une furie. Loupé. Dimanche ce sera MLP, mais sans illusion.;114;52;['debatmacronlepen']
2022-04-21 10:52:12;Je me pose une question. Les Français seront-ils assez cons pour réélire MACRON ? #Marinenoussauve;3605;949;['marinenoussauve']
2022-04-21 10:51:48;"C’est juste. On oublie qu’il ne s’agit pas d’un débat comme un autre. Il y a une forme de relativisme, insupportable, à considérer MLP comme une candidate ""républicaine"". Avec courtoisie mais fermement @EmmanuelMacron a démontré les mensonges et les dangers de l’extrême-droite.";857;246;[]
2022-04-21 10:51:43;🔴 ALERTE INFO Emmanuel Macron a choisi le Champs de Mars à Paris pour s'exprimer dimanche après le second tour  https://t.co/8mr0AFGM3o  https://t.co/sFrSzC1yGK;583;148;[]
2022-04-21 10:51:29;@JL7508 4- que dans l'intérêt de notre pays, le devoir politique de la droite et du centre est d'échapper à la polarisation Macron/Le Pen, et de proposer une alternative forte et (car) raisonnable, avec un projet à la fois moderne et enraciné, pour la refondation de la France par :;307;93;[]
2022-04-21 10:51:04;@JL7508 3- qu’Emmanuel Macron dans les facilités de sa rhétorique se contente trop d’effets de manche, jusqu’à asséner avec aplomb des contre vérités sur son piteux bilan en matière de dette et comptes publics, compétitivité du pays, insécurité, instruction publique, immigration, énergie;440;133;[]
2022-04-21 10:48:12;@tcabarrus Dans le désordre :  Macron à l'écoute Macron effaré par l’incompétence de son adversaire Macron dubitatif Macron va-y-dis-m'en-plus... Tu vas te planter 😄;125;20;[]
2022-04-21 10:46:53;Ce qui est écoeurant en entendant Macron parler salaire des enseignants, c'est, alors que nous sommes parmi les plus mal payés et les plus mal traités de l'OCDE, il ne peut pas s'empêcher de rajouter des contreparties et distiller des mensonges sur notre investissement.;600;150;[]
2022-04-21 10:45:22;"Qui croire ? 🤔 ❌Le candidat Macron qui prétend en débat qu'aucune classe n'a fermé durant son quinquennat ? ❌ Le Président Macron qui a sacrifié écoles &amp; familles, et qui continue de dépecer méthodiquement la France rurale ?  #Debat2022 #FranceDesOublies #ToutSaufMacron  https://t.co/0WdZYsIj9K";151;133;['debat2022', 'francedesoublies', 'toutsaufmacron']
2022-04-21 10:45:10;@AgnesRunacher @EmmanuelMacron @fbleunord Vous avez entièrement raison. Son projet est clair et solide : détruire le pays.;131;7;[]
2022-04-21 10:45:03;Comme au Loto tous les soutiens du Président candidat tentent leur chance ! Face au nombre, Macron va devoir imiter le Christ, non pas pour la multiplication des pains mais la multiplication des postes ! 😅😂;297;73;[]
2022-04-21 10:44:38;Voilà les recommandations de Macron pour éviter la guerre civile ! #guerrecivile  https://t.co/vJGYsvZOGK;397;146;['guerrecivile']
2022-04-21 10:44:29;Emmanuel Macron est, à ce jour, le seul candidat de toute la 5e République à avoir débattu avec l’extrême droite dans un débat d’entre-deux-tours de la présidentielle. Et par deux fois. La normalisation et la banalisation du racisme comme fond de commerce politique est en marche.;524;120;[]
2022-04-21 10:43:16;Vous voyez ce tweet qui a percé? Typique de ce qu'on dit depuis 5 ans sur E.Macron, c'est du ressenti: ils ont un complexe quand lls le voient. Le problème vient de vous les gens. Travaillez sur votre psyché et trouvez ce que vous détestez en vous  #InstantPsy #debatmacronlepen;107;33;['instantpsy', 'debatmacronlepen']
2022-04-21 10:42:57;"""L'élite politique"" nous dit : tout sauf Le Pen, tandis que le peuple de France crie : tout sauf Macron.";6381;2235;[]
2022-04-21 10:42:03;A tous ceux qui manifesterons si jamais lautre est réélu. Je tiens a vous rappeler que le changement c'est dimanche. Vous seul pouvez arrêter le massacre de ces 5 ans passés. Voter macron cest accepté la barbarie et la soumission #ToutSaufMacon  https://t.co/2EsgyFidcI;354;140;['toutsaufmacon']
2022-04-21 10:41:55;Lors du débat @EmmanuelMacron  demande « combien de policiers iront courir après un voile ?», @MLP_officiel lui rétorque alors «autant que ceux qui ont couru après les masques ».  Ko technique !;6730;1917;[]
2022-04-21 10:41:13;@manuelvalls @EmmanuelMacron Face à un Président qui a bénéficié des conseils de #McKinsey et qui a peut-être bien renvoyé l'ascenseur ? Face à un technocrate, je choisirai l'humanité, la proximité, l'amour de la France et de tous les français et dimanche 24 #JeVoteMarine;176;39;['mckinsey', 'jevotemarine']
2022-04-21 10:40:40;"J-3 #Elections2022   Remember 15/09/2018 ""Je traverse la rue et je vous en trouve du travail"" : dixit E. Macron condescendant...  https://t.co/gO8m4zrPFG via @YouTube  La même condescendance qu’hier face à une femme, niant 5 ans de discorde sociale et humaine.";434;132;['elections2022']
2022-04-21 10:40:35;La plus grande arrogance, c'est l'incompétence. Ce n'est pas respecter les Français de leur présenter des propositions injustes et inefficaces, ni chiffrées, ni conformes à notre Constitution. Emmanuel Macron les a combattues avec force, et il a eu raison. @franceinfo  https://t.co/vWA9aVwgsj;1388;430;[]
2022-04-21 10:39:47;L’Union des Entreprises de Proximité soutien la candidature d’@EmmanuelMacron.  « Les membres du Conseil National de l'U2P considèrent que le programme d'Emmanuel Macron est le seul à préserver les chances de la France en matière économique et d'emploi. »  https://t.co/UnN6QgcG4T;168;110;[]
2022-04-21 10:39:03;🔴 Emmanuel Macron sera ce soir l'invité du #JT20h d'Anne-Sophie Lapix.   #Presidentielle2022  https://t.co/TouOd7vcj6;730;196;['jt20h', 'presidentielle2022']
2022-04-21 10:35:57;"[#SudRadio]🗣Nathalie, auditrice : ""Les gens ne se rendent pas compte de la situation du pauvre. Je vis seule avec mon enfant et un smic. Ce matin, elle m'a demandé un euro pour prendre le bus, on a fouillé partout. C'est très difficile. #Macron n'est pas dans la réalité""  https://t.co/5yKhcOb7fK";938;478;['sudradio', 'macron']
2022-04-21 10:35:54;Les fact-checking donnent tous raison à Marine Le Pen. Emmanuel Macron est un menteur. #DebatMacronLePen  https://t.co/eUKBaTmjsH;714;428;['debatmacronlepen']
2022-04-21 10:35:39;"Est-on vraiment obligé de reprendre en boucle la contre-attaque du RN sur ""la condescendance"" de Macron ? Chacun y va, ce matin, de sa subtile lecture du langage corporel :  ah, l'arrogance de ce sourcil relévé !  la suffisance de ces bras croisés ! ...grotesque #debatmacronlepen";479;86;['debatmacronlepen']
2022-04-21 10:35:34;Chez nous, l'intelligence est perçue comme du mépris et la compétence comme de l'arrogance. C'est bien cela que les opposants, les anti-tout et les journalistes militants reprochent à Emmanuel Macron depuis 5 ans : le fait d'être à la hauteur de sa fonction. Triste et inquiétant.;2892;731;[]
2022-04-21 10:34:59;@f_philippot En même temps, Macron quand tu lui parle de la France il te répond l’Europe, il s’en fou complètement des français. Son seul but c’est l’UE;449;88;[]
2022-04-21 10:33:42;- Édouard Philippe annonce ce matin « qu’il faut faire vite sur la retraite à 65 ans » ! - Eh oui l’Union européenne l’exige ! ➡️ Macron ce sera le bulldozer mondialiste : détruire tout ce qui reste de la France pour servir l’oligarchie ! Alors #ToutSaufMacon !;3897;2009;['toutsaufmacon']
2022-04-21 10:31:29;TRIBUNE | « Voter Macron sans hésitation, sans ambiguïté, en toute clarté »  👉 @yjadot appelle à réélire le président sortant, tout en assurant que ce vote ne vaudra ni quitus pour son bilan, ni soutien à son projet.  https://t.co/t6zUtscgnL;187;46;[]
2022-04-21 10:31:07;Vous voyez un tweet comme ça, d’un membre d’EELV, parti qui a participé à nous mettre ce second tour, ben ça me donne l’impression de voir des gens fier de leur coup :  « allez les basanés, vous allez voter Macron bien gentiment et inch’allah j’ai un ministère comme vous dites »;157;21;[]
2022-04-21 10:30:33;Bilan #debatmacronlepen :je partais pour abstention ou blanc à 99%, après 120% 😂 Mon rejet de Macron est devenu totalement viscéral, à un point de non retour. J’attends le résultat des législatives pour demander ma démission, je ne referai pas 5 ans à l’EN avec ce type ☹️;117;24;['debatmacronlepen']
2022-04-21 10:30:25;#ToutSaufMacon #electionpresidentielle2022 - Qu'est ce que j'ai docteur ?  - Vous avez voté Macron ... 🤣😆😁😎😜  https://t.co/aRVuDI0SLw;209;47;['toutsaufmacon', 'electionpresidentielle2022']
2022-04-21 10:29:09;J’ai trouvé l’attitude de #Macron peu élégante, odieuse, prétentieuse, arrogante bref indigne d’un président de la république et incompatible avec l’union des français #ledebatmacronlepen 5 ans de plus avec lui ce sera l’enfer!;241;122;['macron', 'ledebatmacronlepen']
2022-04-21 10:26:37;Donnez-moi une seule mesure libérale évoquée par Macron pendant le débat.;153;20;[]
2022-04-21 10:26:34;Si les journalistes avaient fait le boulot avec Le Pen en démontant tous ses mensonges et ses fakes news durant 5 ans, Macron n'aurait pas eu besoin de la reprendre sur absolument tout. #debatmacronlepen;1268;328;['debatmacronlepen']
2022-04-21 10:25:43;@SophiaAram @MarcGral Être compétent n’est pas de l’arrogance. On ne va tt de même pas reprocher à @EmmanuelMacron de connaître ses dossiers sur le bout des doigts, face à une MLP toujours sur la défensive.;337;92;[]
2022-04-21 10:24:02;Regardez ces deux images d’#EMacron  Cinq ans les séparent  La vie politique est dure et la gouvernance abîme. On voit à quel point il s’est donné pour la France .On lui doit le respect  Je vous laisse imaginer quelqu’un d’autre à sa place pour gérer aussi bien que #Macron  https://t.co/3TFeGMajob;838;229;['emacron', 'macron']
2022-04-21 10:21:02;🇫🇷♥️Il y a un peu plus d’un an, nous devenions toutes les deux porte-parole d’@enmarchefr pour @EmmanuelMacron   C’est avec émotion que j’aurai le plaisir de faire cette dernière réunion publique de campagne avec @MaudBregeon   Merci @EPhilippe_LH pour cette invitation! A ce soir;493;112;[]
2022-04-21 10:19:54;Plus loin, @EmmanuelMacron lui demande « combien de policiers iront courir après un voile ?», @MLP_officiel lui rétorque alors «autant que ceux qui ont couru après les masques ». Ko technique.;168;42;[]
2022-04-21 10:19:53;Hier soir, la candidate @MLP_officiel réaffirme sa volonté d’interdire le voile dans l’espace public. @EmmanuelMacron lui répond : « Vous allez créer une guerre civile ». Quel aveu d’impuissance.  https://t.co/8xiN7xtueT;687;259;[]
2022-04-21 10:18:46;@manuelvalls @EmmanuelMacron Donc quand on parle à un banquier français on parle à Macron ? Quelle idiot ce Valls;118;19;[]
2022-04-21 10:18:36;Bilan du débat : il sera certainement plus facile pour M. Mélenchon d’être le Premier Ministre de Le Pen que celui de Macron.;521;51;[]
2022-04-21 10:18:20;Au lendemain du débat ce que je retiens : - Marine calme, parle de son programme et respectueuse malgré les fausses accusations - Macron agressif, condescendant, incapable de parler clairement de son programme ni de justifier 5 années d'echecs  #debatmacronlepen #ToutSaufMacon;696;168;['debatmacronlepen', 'toutsaufmacon']
2022-04-21 10:17:34;@manuelvalls @EmmanuelMacron Au moins Le Pen paye son prêt russe avec son argent. Parce que Macron paye McKinsey (cabinet américain) avec notre argent, par contre 😡😡😡;219;53;[]
2022-04-21 10:17:33;"""J'ai mis fin à la fermeture des classes sans l'accord du maire"" : FAUX ! Le mensonge de Macron est une insulte envers les enseignants, parents et élus locaux qui s'opposent aux suppressions de classes et de moyens dans les écoles, collèges et lycées.  https://t.co/xHNy5uktIS.  https://t.co/wmUlobORzo";119;57;[]
2022-04-21 10:16:46;"Quand j'entends Macron nous terroriser avec ""si Marine est élue, Poutine nous envahira"", ca fait penser aux parents qui disent que si on mange pas sa soupe, le grand méchant loup viendrait nous dévorer Dites les gens Vous êtes pas cons à ce point, si ? Si oui, vous méritez Macron";2795;859;[]
2022-04-21 10:14:46;@BrunoLeMaire @EmmanuelMacron 600 milliards de dette supplémentaire, un déficit commercial record, et tu trouves le moyen de te vanter mdr.;806;44;[]
2022-04-21 10:13:29;Quand je pense que Macron a cité Gérard Majax et que Marine le Pen n'a même pas pensé à surenchérir avec Tatayet.  Qu'elle est nulle putain.;504;28;[]
2022-04-21 10:12:45;Si le voile était interdit,  il y aurait une guerre civile dit le macron. Donc, il préfère laisser les français, les policiers, les pompiers se faire tirer comme des lapins   la guerre civile est déjà dans les banlieues.;753;450;[]
2022-04-21 10:12:33;Second tour, J-4 : la mobilisation autour d’@EmmanuelMacron continue 🇫🇷  Rendez-vous ce soir à #Rouen, aux côtés d’@EPhilippe_LH, @BBellanger76, @damienadam76 et @priscathevenot !  https://t.co/qtav03OhSj;235;57;['rouen']
2022-04-21 10:12:27;Sans gants 🥊 , @EmmanuelMacron .  https://t.co/kJaPY3REHT;256;59;[]
2022-04-21 10:12:11;"💬 ""On a vu un @EmmanuelMacron agressif avec une posture avachie, complètement désinvolte et il était arrogant au possible !""  🚨 @sebchenu, porte-parole du @RNational_off  #GGRMC  https://t.co/q7PmNU0wsa";278;78;['ggrmc']
2022-04-21 10:12:11;🔴 EN DIRECT Présidentielle: Mélenchon sort gagnant du débat entre Macron et Le Pen, selon Corbière  https://t.co/SH8zY2ypqf  https://t.co/lj7lHpyVjY;2839;446;[]
2022-04-21 10:10:44;"L'évidence c'est que Macron n'aurait absolument pas pu ""gagner"" un débat face à un adversaire de gauche.";126;16;[]
2022-04-21 10:09:45;La perspective d'une guerre civile a été confirmée par MACRON hier. Si le voile peut provoquer une guerre, on comprend aisément que les islamistes ne s'arrêteront pas au voile mais imposeront de plus en plus leur idéologie.  Le conflit me semble alors inévitable.;130;85;[]
2022-04-21 10:07:29;Voter Macron, c'est aussi voter pour Veran, Castaner, buzin, Parly, Le maire.. N'oublions pas #TousSaufMacron;2087;994;['toussaufmacron']
2022-04-21 10:07:00;Pour préparer psychologiquement ceux qui seront frustrés ou choqués de la réélection de Macron. Je recommande vivement la lecture du Discours de la servitude volontaire.  La Boétie met les mots sur vos futurs maux. Cela peut vous faire du bien et être une véritable thérapie.;150;47;[]
2022-04-21 10:06:01;« Nous permettrons à nos aînés de vieillir dignement, qu'ils soient chez eux ou en établissement spécialisé. » Emmanuel Macron 👏👏  #DébatMacronLePen    https://t.co/jbMIvE54sB;112;53;['débatmacronlepen']
2022-04-21 10:05:22;Un prof qui s'investi davantage c'est celui qui passe boire un petit café tous les matins avec l'administration ...  #education #macron #augmentation #debatmacronlepen;508;75;['education', 'macron', 'augmentation', 'debatmacronlepen']
2022-04-21 10:05:21;Sur le fond et la forme #Macron a été arrogant, méprisant, condescendant,sa gestuelle était antipathique. #MarineLePen sur le fond, parfois eut du mal mais connais ses dossiers et sur la forme,elle montra bienveillance, humanité,respect. #DebatMarineMacron #ToutsaufMacron  https://t.co/4i1mOWIrxx;234;109;['macron', 'marinelepen', 'debatmarinemacron', 'toutsaufmacron']
2022-04-21 10:04:44;🚨INVITE EXCEPTIONNEL🚨  Emmanuel Macron, candidat #LaREM sera ce soir l’invité exceptionnel du #JT20H présenté par #AnneSophieLapix   #Presidentielle2022 @infofrance2  https://t.co/YOaS4Boswf;1058;417;['larem', 'jt20h', 'annesophielapix', 'presidentielle2022']
2022-04-21 10:04:41;Jimmy Fallon se déchaîne en imitant Macron chemise ouverte, baguette et verre à la main  https://t.co/1XfZqFiWHc;171;49;[]
2022-04-21 10:04:20;"A 2h45'15"" ça fait flipper ce que s'apprête à faire MACRON s'il est réélu sur vos enfants. Sachez que son objectif est de tous les injecter alors qu'ils ne risquent rien ou pas plus qu'une infection à pneumocoque. #JeNeVotePasPourLui  https://t.co/1pzsRLOqor";173;136;['jenevotepaspourlui']
2022-04-21 10:03:25;Ce qui m’a manqué dans ce débat c’est l’absence de questions sur Alstom et McKinsey. Pourquoi  Marine n’a pas parlé de ces sujets sensibles ? Était-ce interdit par les journaleux ou par  Macron qui semblait s’ennuyer mais sa suffisance et son mépris, eux,étaient  bien visibles.;344;123;[]
2022-04-21 10:02:20;Rassurez moi tous , Marine est bien au courant que Macron a revendu Alstom ? Perdu Renault avec la fusion Nissan?Depensé des milliards avec des cabinet d’audit qui gèrent la 🇫🇷? Licenciement du médical ?  Si oui,pourquoi ne l’a t elle pas interrogé sur ces sujets ? @MLP_officiel;742;314;[]
2022-04-21 10:00:48;"Merci Macron de m'avoir fourni les images que je vais désormais utiliser dans mes cours : ""Comment reconnaître un homme déséquilibré ?""  https://t.co/dGBIcDKpXb";435;248;[]
2022-04-21 10:00:23;E. Macron méprisant? Mais qui au cours du débat à rendu hommage aux soignants, aux policiers, aux enseignants, aux agriculteurs ? Qui a regretté qu'on ne parle pas assez des Outremers? C'est pas parce qu'on met les coudes sur la table qu'on est méprisant.;623;192;[]
2022-04-21 09:57:41;"🔴 EN DIRECT ""J'ai cru rêver"": le magicien Gérard Majax évoque sa surprise lorsqu'Emmanuel Macron a mentionné son nom pendant le débat  https://t.co/gabFi6iEkd  https://t.co/8mtRjEp7Fz";174;27;[]
2022-04-21 09:56:11;🔴 Le débat, rien à carrer ! J'utilise mon bulletin de vote sans affect, comme un outil. Froidement.  Je vote MLP pour VIRER MACRON. Point barre.;3642;1132;[]
2022-04-21 09:56:01;🇫🇷 FLASH I Le #débat d'entre-deux-tour entre Emmanuel #Macron et Marine #LePen a réuni 15,6 millions de téléspectateurs.  👉Un chiffre en baisse par rapport à 2017.  (AFP) #presidentielles2022;914;35;['débat', 'macron', 'lepen', 'presidentielles2022']
2022-04-21 09:55:08;🔴 250 à 300 milliards € de la dette publique seraient détenus en Chine populaire 🇨🇳. Si on suit le raisonnement de #Macron qui prétend qu'une dette vaut servitude, il fait donc de la France un pays aux ordres de Pékin ? #DebatMarineMacron #DebatPresidentiel;889;395;['macron', 'debatmarinemacron', 'debatpresidentiel']
2022-04-21 09:54:40;Lèvres pincées et regard évasif, Marine Le Pen illustrait le complexe d’une candidate en dehors du costume, face au sourire triomphant d’Emmanuel Macron qui luttait pour ne pas pécher par excès de confiance  https://t.co/Ns2eoh9RpL avec @gatinois4 via @lemondefr;133;29;[]
2022-04-21 09:52:20;MACRON a donc avoué hier (simple constat) : - être un dhimmi - connaître le niveau avancé d'islamisation de la France - vouloir encore plus d'islamisation - connaître le risque de guerre civile liée à l'islamisation.  La guerre civile aura donc lieu un jour si MACRON est élu.;105;60;[]
2022-04-21 09:52:13;De toute la campagne, Macron n'aura donc pas une fois été mis face à tous ses scandales. Pas même lors du seul débat qu'il a accepté. Désolant.  #debatmacronlepen #AlstomGate #McKingseyGate #RothschildGate #ToutSaufMacon  https://t.co/tAtpJKuZrN;311;86;['debatmacronlepen', 'alstomgate', 'mckingseygate', 'rothschildgate', 'toutsaufmacon']
2022-04-21 09:51:55;Une question à laquelle Marine Le Pen n’a pas répondu : qu’est-ce qu’elle aurait fait pendant la crise Covid ? @EmmanuelMacron a protégé les salariés, les compétences et évité une vague de faillites grâce au fonds de solidarité, au chômage partiel et au PGE. #Les4V  https://t.co/hl1SbLufm6;1014;278;['les4v']
2022-04-21 09:51:32;@RMCInfo Je ne suis pas fan de Madame Le Pen mais le comportement de Macron me pousse à voter pour elle! Beaucoup de personnes pensent la même chose !;296;60;[]
2022-04-21 09:51:32;D'après ce que je lis, il aurait fallu que Macron démonte Le Pen avec plus de tact, plus de pédagogie et moins de leçons, qu'il ménage l'héritière si brutalement confrontée à son propre vide, victime de sa propre incurie ?  Vous êtes sérieux ?  https://t.co/18ODjo7XIn;14675;3035;[]
2022-04-21 09:49:01;⭕️ que vos entourages soient bien conscient de 2 choses si macron repasse :  - GUERRE TOTALE (envoi de troupe) contre la Russie   - VACCINATION OBLIGATOIRE (pour rappel le Covid tue moins que la grippe) et notamment des enfants !  Entre son bilan, ses mensonges et ses scandales🤦🏻‍♂️;238;131;[]
2022-04-21 09:48:55;Lepen ne s’est pas ridiculisée comme en 2017 mais elle n’a pas su poser ses grosses couilles sur le plateau, ni su être intelligemment virulente. Vu que le peuple semblait attendre ça.  Macron a géré le bail assez facilement, mais globalement j’étais comme ça 🥱;168;2;[]
