date;tweet;nlikes;nretweets;hashtags
2022-04-30 09:31:49;@ParisPremiere On notera comment Enthoven connaît par cœur la date de naissance de Jean-Marie LePen.  C’est ça l’amour! ❤️Faire attention à ce genre de choses chez l’être aimé.;40;4;[]
2022-04-30 09:30:36;💥Manifestation du 1er mai à Hennebont 10H30💥 Avec une nouvelle fois un second tour Le Pen/Macron, la farce des élections présidentielles devient de plus en plus sinistre. Si certains attendent beaucoup d'un troisième tour au législative, seule la lutte nous permettra de faire  https://t.co/swxV6IYSCo;6;1;[]
2022-04-30 09:28:30;"On s'interroge à juste titre sur la ""mansuétude"" de m le pen vis a vis de macron lors de LEUR  ""débat""du 2e Tour En effet ,Le Pen :rien sur Mac Kinsey et les magouilles fabius/macron,alstom,FDJ etc  Y a t""il pas eu ""sublimination"" entre les 2 ""débatteurs""?";18;12;[]
2022-04-30 09:27:13;Tous les gouvernements populistes en Europe ont été battus alors est ce que nous allons être encore une exception française en adoubant des gens comme @MLP_officiel et @JLMelenchon dans des responsabilités d état néfastes pour le peuple ?;270;112;[]
2022-04-30 09:26:43;@TheRationaliste @breton_Inspire @Lyrian71 Quel est le rapport ? Il n'a pas besoin de le dire, il l'est. Jean-Marie Le Pen a dit qu'il n'était pas raciste, ça n'empêche qu'il l'est. Leurs propos et les actes ne laissent aucun doute là-dessus.;5;0;[]
2022-04-30 09:25:39;"@GuiraudInd @alexiscorbiere Quand papacito fait une vidéo qui ne concerne pas lfi, melenchon fait une conférence de presse pour dire qu'il y a un ""appel au meurtre"" sur sa personne, alors que taha met une tête de Marine Le Pen sur une pique, et on ne devrait rien dire. Juste incroyable de mauvaise foi";9;3;[]
2022-04-30 09:22:27;La députée LREM Coralie Dubost épinglée pour d’astronomiques notes de frais 🖐 . Imaginez au dessus le « pognon de dingue » qui est dépensé sur le dos des contribuables ⚡️ Ils en croque tous !  Arthaud, Melenchon, LePen, Jadot, tous dépensent notre argent   https://t.co/4KDwSobVy5;12;15;[]
2022-04-30 09:18:26;@NathalieLoiseau @HeleneRky Il y a en effet sur des sujets essentiels beaucoup plus de convergences entre le programme de Mélenchon et celui de Le Pen qu’avec ceux du PS et d’EELV.;22;7;[]
2022-04-30 09:17:35;elle commence à prendre des commandes pour les chocolats de Noël. Tout cela pourrait sembler anodin, mais le plus étrange dans cette histoire, c’est quand même de constater que Le pen, qui paraît-il veut absolument être présidente de la république, s’en fout complètement,;14;3;[]
2022-04-30 09:16:27;BULLETINS DÉPOUILLÉS. A 21h20 Le pen est en tête avec 14 432 396 BULLETINS DÉPOUILLÉS, contre 14 214 825 pour macron, CHIFFRES DU MINISTÈRE DE L’INTÉRIEUR, concernant les bureaux de vote en province. A 22h45 Le pen est à 11 661 111 bulletins dépouillés, elle a donc perdu;9;7;[]
2022-04-30 09:15:52;@bock_side Erreur!...j'ai voté Marine Le Pen par dépit au second tour des élections présidentielles, pour les législatives , ce sera Eric Zemmour au 1er tour, et je m'abstiendrais au second.;8;0;[]
2022-04-30 09:13:50;Même dans la lose, les extrêmes se rejoignent … Jean Luc #Lepen et Marine #Melenchon interchangeables dans leurs valeurs rances et postures anti démocratiques et antirépublicaines …  https://t.co/F987reVZeC;9;9;['lepen', 'melenchon']
2022-04-30 09:11:15;France rurale Le Pen contre France urbaine Macron : pas si simple que ça pour Marion Maréchal #EricZemmour #MarineLePen #EmmanuelMacron #MarionMaréchal  https://t.co/O2yXNmdPUg  https://t.co/2VCSVUoYK9;43;12;['ericzemmour', 'marinelepen', 'emmanuelmacron', 'marionmaréchal']
2022-04-30 09:10:48;@DelpierreS Elle a fait quoi la LEPEN pendant 5 ans à l’assemblée ? 🤢🤮;9;2;[]
2022-04-30 09:09:18;@Europe1 Tu as un député @Francois_Ruffin qui lui touche 1500e au lieu de 6000e car il fait des dons ! Et tu as lrem ps lepen etc qui se foutent bien de notre gueule on paye des politiques lrem RN qui ne foutent rien mais les députés de l'union populaire qui ont fait un travail formidable;10;5;[]
2022-04-30 09:09:07;🔴 Présidentielle : Jean-Marie Le Pen juge “minable” la victoire d’Emmanuel Macron ⤵️  https://t.co/tfa5EbBIyJ;360;58;[]
2022-04-30 09:08:25;Toutes les fois où, pendant ses discours, il critiquait plus @MLP_officiel que Macron...   Toutes ces erreurs vont se payer maintenant. Il a lui-même compromis l'union qu'il souhaite. Bref, le RN rejette Reconquête ? C'est normal. Le petit journaliste aurait dû réfléchir. #RN;23;13;['rn']
2022-04-30 09:08:12;@FilochFanAcount @Fabien_Roussel Si la vidéo a été tourné après le 10 avril, je ne comprends plus les militants communistes. On va cracher du sang encore 5 ans avec #Macron après que #LePen au second tour et #Roussel fait la bandoche pendant que les militants de gauche essaient de réparer ses conneries;12;3;['macron', 'lepen', 'roussel']
2022-04-30 09:07:29;"@24hPujadas @jmaphatie C'est amusant les raids médiatiques quand le poudré est tant soit peu tancé. Maintenant c'est la merluche (pourtant je ne peux pas le voir) après Zemmour et le Pen; manque plus que les ""artistes"" mais ceux la sont gauchiards de luxe  au caviar à fonds, donc pas d'échos""";6;0;[]
2022-04-30 09:05:50;"#PS &amp; #EÉLV cautionnent l’investiture par #Mélenchon de #TahaBouhafs, identitaire pro-islamiste anti-Charlie qui traite de “pute blanche”, “arabe de service”, ironise sur CRIF et “petits fours” ?⏬  Ce sont eux qui font monter #LePen ! NON aux 2 extrêmes !  https://t.co/6hG82G8Kyo";66;51;['ps', 'eélv', 'mélenchon', 'tahabouhafs', 'lepen']
2022-04-30 09:04:12;« Le Pen a affirmé qu’il y avait des nazis et des cathos dingues autour d’Éric Zemmour. On a mis ça de côté car l’intérêt de la France et des Français est largement supérieur. » @Stephane_Ravier  #UnionNationale #Reconquete #Legislatives2022  https://t.co/ch5tT1SstS;7;4;['unionnationale', 'reconquete', 'legislatives2022']
2022-04-30 09:02:09;@Nirinine On peut RT Le Pen, Zemmour du moment que c'est légitime c'est ça. Peut importe leur prise de positions. Léger tout ça. Tu RT un antisémite, tu assumes c'est tout.;8;0;[]
2022-04-30 09:01:06;LE PEUPLE FRANÇAIS VEUT ABSOLUMENT L UNION DES DROITE POUR GAGNER LES LEGISLATIVES CONTRE MACRON METTEZ VOS EGOS DE CÔTES @MLP_officiel @J_Bardella @ECiotti @ZemmourEric @MarionMarechal;18;14;[]
2022-04-30 08:58:52;Vous avez vraiment envie de voir ce bonhomme diriger le pays ? Les extrémistes n’amènent que la misère et le chaos. On a évité le Pen, ce n’est pas pour avoir pire en plus mal élevé.;24;5;[]
2022-04-30 08:57:36;@erussal55 @KevinVaillant2 vous avez vraiment cru que lepen passerai😂;11;0;[]
2022-04-30 08:55:02;@Le_Figaro Petit poutine commence franchement à être fatiguant... Il devrait rallier le Pen total ils ont la même adoration pour cet assassin...;7;0;[]
2022-04-30 08:54:04;Sortie de l’Union européenne, complaisance vis à vis de la Russie…Le programme de Marine Le Pen ? En effet, mais aussi celui de Jean-Luc Mélenchon, et c’est lui-même qui l’écrit. Convergences troublantes, connivences dangereuses, lisez plutôt : 👇🏻   https://t.co/bqAGp3OihW;698;324;[]
2022-04-30 08:52:31;@sandrafellous_ @ZemmourEric @Reconquete_off On ne peut pas à la fois regretter que Marine Le Pen ne soit entourée que des bras cassés qui ne lui font pas d’ombre et qu’Éric Zemmour ait des personnalités fortes autour de lui.;23;3;[]
2022-04-30 08:50:09;"#legislatives2022 Éric Zemmour ne présentera pas de candidat face à Marine Le Pen dans le Pas-de-Calais : ""Une stratégie pour le moins ambiguë"", doute Laurent Jacobelli. ""Le plus simple c'est d'aller aux législatives sous nos couleurs et puis nous verrons bien au second tour.""  https://t.co/1N8HsXEa64";7;4;['legislatives2022']
2022-04-30 08:47:11;#Poutine  menace l'Europe ,ses admirateurs  #LePen, #Zemmour et #Mélenchon #poutinophiles #europhobes ne passeront pas aux  #legislatives2022!  https://t.co/2mcZqr74lP;5;4;['poutine', 'lepen', 'zemmour', 'mélenchon', 'poutinophiles', 'europhobes', 'legislatives2022']
2022-04-30 08:45:50;@tcabarrus C’est aussi un point commun entre les Mélenchon et Le Pen;18;7;[]
2022-04-30 08:44:28;"C'est vrai : la dictature de gauche à la Chavez-Maduro, c'est comme confier l'Elysée à la famille Le Pen. ""On n'a jamais essayé..."" Mais franchement, ça peut tenter qui ? https://t.co/GdJK7cnkfS";606;202;[]
2022-04-30 08:37:50;🍿 Stanislas #Rigault, le président de Génération Z serait sur le point d’abandonner Zemmour pour rallier #LePen #UnionDesDroites by @RobinDAngelo #JDD  https://t.co/dIEGzteK1o;42;21;['rigault', 'lepen', 'uniondesdroites', 'jdd']
2022-04-30 08:37:27;Nous avons eu Mitterand et quelques années plus tard nous avons @JLMelenchon et @faureolivier Nous avons eu de Gaulle et quelques années plus tard nous avons @vpecresse  et @MLP_officiel Une drôle d époque où la bêtise politicienne prend le dessus sur l intelligence .;176;53;[]
2022-04-30 08:32:01;"@peag22 Déjà en 2002, mon père de droite ricannait des ""gauchos"" qui avaient fait barrage. ""Parcequ'ils croient que si ça avait été Jospin contre Lepen ont aurait voté Jospin...""";7;2;[]
2022-04-30 08:31:04;@pbriday Après la famille Le Pen, on va connaitre la famille Mélenchon !!!!;17;7;[]
2022-04-30 08:27:20;@bock_side Ah non, c'est terminé. MLP est incapable d'humilité, s'imagine que le 13,5 Mios de voix, dont 10Mios au 1er tours, lui appartiennent. Ma voix ne servira plus jamais à faire tourner la PME Le Pen.;5;0;[]
2022-04-30 08:27:07;Ah tiens ils ne sont pas des outre-mer ni des banlieues,  donc ça dit qu'ils ont rejetés Macron et non voté pour Lepen.;7;1;[]
2022-04-30 08:18:37;@cl_besnier En 2013 Mme Le Pen était au courant de tout, soit elle a été achetée soit menacée mais clairement elle ne joue plus franc jeu ...  https://t.co/dgfqTpgrPX;11;8;[]
2022-04-30 08:17:15;@Songsa93 Poser la question à Mélenchon, LePen,Zemmour, Philippot,Bigard, Lalanne, et autres GJ,  c-a-d à tous les idiots utiles des opposants à E.Macron, largement soutenus par les media propagandistes et/ audiencistes.;19;1;[]
2022-04-30 08:13:54;@Mjd591 @LouisWitter Parce que ça aurait été mieux avec Lepen ? Sérieusement ?;29;0;[]
2022-04-30 08:13:44;@juliendray Va rejoindre Macron ou Le Pen.  https://t.co/7ftz6BJFNy;8;4;[]
2022-04-30 08:04:08;@MARCLANDES40 @Traineur2 @FranceInsoumise Mr Mélenchon s’inspire de la méthode Le Pen, créer un parti à partir de la cellule familiale...y a que ça de vrai pour durer et pour maximiser le retour sur investissement...sinon à quoi bon...;6;6;[]
2022-04-30 07:54:33;@marie9_may @CStrateges @MLP_officiel @JLMelenchon  et tous les autres partis politiques sont complices si vraiment il y a eu fraude s'il ne font rien pour contre le conseil constitutionnel !! Ils étaient donc au courant  et aujourd'hui ils sont d'accord !! Non nous ne sommes pas en démocratie !  https://t.co/ZcQYim1fLM;8;1;[]
2022-04-30 07:53:46;@ated1955 Mélenchon et LePen, même combat;10;1;[]
2022-04-30 07:49:42;"@AllanicFabian Alice Parizeau dit""Les élections,ce n'est que de la poudre aux yeux...""! Danielle Mitterrand rajoute""La Démocratie n'existe ni aux USA ni en France..."".Abraham Lincoln conclut""On ne peut pas tromper tout le PEUPLE tout le temps"".L'attitude de MARINE LE PEN est totalement loufoque  https://t.co/TSEqnGhDFU";45;30;[]
2022-04-30 07:49:01;@BFMTV Il paraît que @MLP_officiel est la fille de @lepenjm .🤮🤮🤮;12;1;[]
2022-04-30 07:44:23;@BFMTV et les fraudes et détournement de la lepen, on en parle quand ?;6;4;[]
2022-04-30 07:42:52;🔴Tient un mémo du pourquoi le nom de « Le Pen » n’a pas la côte ».  https://t.co/Nh5YKsROEI;10;7;[]
2022-04-30 07:40:59;Face au clan Lepen, les insoumis renoue avec la vieille politique des années 70 et tente la création du « clan Mélenchon ». Ah, elle est belle l’Union Populaire au profit de la petite famille !;9;5;[]
2022-04-30 07:39:45;"#VraiOuFake ❓  #legislatives2022  Le mode de scrutin va-t-il conduire ""de manière mécanique"" à une victoire du camp d'Emmanuel Macron, comme le dit Marine Le Pen ?🔎   https://t.co/Mz9uXQjDmL  https://t.co/QKVbwANAh4";19;6;['vraioufake', 'legislatives2022']
2022-04-30 07:37:16;@BitterFruitSR @EricNaulleau @JLMelenchon En Macronie, les résistants sont des collabos, les antiracistes des racistes, les insoumis des soumis et LePen aime les chatons. Pendant les deux tours la faille spatiotemporelle s’inverse , puis ça recommence jusqu’à la prochaine fois.;17;4;[]
2022-04-30 07:33:06;L'extrême-droite prétend trier et choisir les journalistes, la pseudo-gauche les injurie . Ni Melenchon ni Le Pen. #MajoritePourMacron #LibertedelaPresse #avecvous;13;8;['majoritepourmacron', 'libertedelapresse', 'avecvous']
2022-04-30 07:31:04;@Toulouserabbit @17_so2020 On parle de MACRON, pas de Mélenchon, Zemmour, Le Pen ou Poutine!!! 'de la plaisir'??? Bot russe?;14;0;[]
2022-04-30 07:26:55;.@MLP_officiel toujours plus forte, toujours plus haut ⬆️;20;7;[]
2022-04-30 07:22:28;"Like et retweet si aux élections #Législatives2022 tu ne feras pas la connerie du ""vote utile"" en votant pour les candidats de Le Pen et du RN. Arrêtons de donner de la valeur à ce parti, il doit disparaître car il empêche le camp national de gagner ! Votons Reconquête et Z !";615;311;['législatives2022']
2022-04-30 07:21:17;Pauvre Le Pen 🤣🤣🤣🤣🤣☺  https://t.co/JPDu2nq9MF;12;3;[]
2022-04-30 07:20:44;@CoDubost @EmmanuelMacron @MLP_officiel Franchement ? Tais toi  https://t.co/FUPDqNlAME;15;5;[]
2022-04-30 07:14:06;Electeurs #RN ... @ZemmourEric veut sauver la France.  @MLP_officiel sa boutique !  Votez @Reconquete_off aux législatives .  https://t.co/5PyMpgCXEs;371;180;['rn']
2022-04-30 07:04:56;Quand on vous dit que @MLP_officiel drague les électeurs LFI mais pas trop pour ne pas gagner. Avec @RNational_off les idées patriotes ne gagneront jamais ⤵️;25;19;[]
2022-04-30 07:00:35;Une lecture trop rapide et basique des résultats électoraux peut laisser penser que Marine Le Pen est la candidate de la France rurale. La réalité est bien plus complexe.  https://t.co/EITM59AxGH;28;12;[]
2022-04-30 06:58:58;pour faire barrage à Le Pen, 58% de 🐑🐑🐑🐑 ont voté comme des cons pour l extreme droite antidemocratique europeene de macron, sans même en avoir conscience  #Macron #McKinseyGate;26;5;['macron', 'mckinseygate']
2022-04-30 06:58:43;@ated1955 @MARCLANDES40 Comme le RN-FN est la petite entreprise familiale des Le Pen qui vit sur fonds publics, LFI est la petite entreprise familiale de Mélenchon-Kirikou et consorts qui vit sur fonds publics.  https://t.co/XOnGVAmViz;9;2;[]
2022-04-30 06:49:19;Le seuil des 12,5% des INSCRITS pour acceder au 2ème tour sauf à être en tête ou n°2 est le vrai adversaire. Mélenchon l'a compris, Zemmour l'a compris, Le Pen, non.  Quasiment aucune circo ne verra un candidat sans union au second tour. La gauche a un boulevard.#legislatives2022;23;17;['legislatives2022']
2022-04-30 06:07:15;@NicolasFramont Et le peuple aussi quand il voit ce qu est devenue la gauche en France, au point que des régions entieres, qui étaient des bastions de gauche, préfèrent voter le Pen. Continuez à vous tirer sur la nouille si vous voulez.;17;1;[]
2022-04-30 06:04:44;@georjabitbol @MSerge4 Voila la seule raison pour laquelle Marine Le Pen ne veut pas d'alliance avec la droite authentique : On touche à son portemonnaie ! C'est pour cela que les patriotes doivent voter en masse pour les candidats de Reconquête !;6;2;[]
2022-04-30 06:02:07;@LePoint @FlorenceFlo765 Marine Le Pen détrônée 🙄🙄🙄;6;1;[]
2022-04-30 05:58:14;@publicsenat @S2RVNL Arrêtez un peu de gamberger!! Macron avait soit disant peur de Le Pen.. d’Hidalgo.. de Pecresse.. de Bertrand.. de Zemmour.. maintenant on lui invente qu’il aurait peur d’une « union » avec la gauche..;9;2;[]
2022-04-30 05:52:25;Nous les protègerons de vous d’abord puisque, grande démocrate que vous êtes, souhaitant la mort de nos compatriotes ayant voté @MLP_officiel par maladie, vous êtes 1000x plus nuisible que les sargasses.;10;4;[]
2022-04-30 04:34:34;D’ailleurs la @FabDecoloniale et @ZIST_LIT organise un space sur les Antilles-Guyane ce dimanche  https://t.co/AbMjjjvkC7;12;7;[]
2022-04-30 04:28:33;@EliseFajgeles Remettons les choses en place: Pendant 15 jours, LREM a fait du Lepen Bashing.  Pendant 5 ans, les citoyens ont été insulté, méprisé, angoissé par des discours anxiogènes.  Quand aux manifestations, elles ont été réprimées comme jamais avec 28 éborgnés.... C'est ça la macronie;10;0;[]
2022-04-30 04:08:02;"pour ceux qui aiment la ""propaganda staffel du bon Doktor Goebbels "" et avez regarder la saloperie de soit disant reportage sur Marine le Pen , vous devez comprendre que tous ces journalopes vendus de BFMacron TV sont à vomir et dégueuler ""EN MÊME TEMPS !!!🤬🤬🤬🤬🤬🤬🤬";10;1;[]
2022-04-30 04:03:14;Nous ne pouvons pas boire ici, c'est le terroir de Le Pen!  https://t.co/wsiWWevwZX;14;0;[]
2022-04-30 03:27:55;@collCartonJaune @FerdaniJ Mais ils sont tous à la botte de Macron , de Marine Le Pen en passant par Melenchon et La LR et finissant par les syndicats !!!  Qui a vu ces enc ..... manifester dans la rue contre le pass de la honte ...??? Ces défenseurs de la liberté...! 🙏🤢;18;6;[]
2022-04-30 03:00:20;PTDRRRR on a croisé des royalistes a la contrescarpe j'ai envie de crever, ils ont crié ´pour le roi' et ils ont prit leur shot avant de dire qu'ils votaient zemmour et le pen......;7;2;[]
2022-04-30 02:39:03;AAA, par le PEN Modifié, a signé l’Accord MONTANA-PEN. Cette adhésion cristallise son attachement à la transition «Koupé faché». Toute tentative d’associer AAA à une autre position est une manœuvre qui vise à semer le doute sur son positionnement, pourtant clair et précis.🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️  https://t.co/dlyNxuVJIP;11;2;[]
2022-04-30 02:15:54;@PDuhring @Francois_Ruffin La différence entre lepen et macron Ruffin a toujours été présent et soutenu  pour la défense et le droit  des  ouvriers qui se retrouvent du jour au lendemain sans boulot car leur usine ferme !!certains peuvent se la fermer!! RN fantôme  à l'assemblée!! la FI  présente!!!;55;3;[]
2022-04-30 02:11:33;En avril c’était l’horreur de pouvoir imaginer M Lepen à l’Elysee, en mai c’est l’horreur d’imaginer JL Melenchon à Matignon.;16;4;[]
2022-04-30 02:01:54;@Babar_le_Rhino @Djebbari_JB Mélenchon dans les grandes villes, Lepen dans les campagnes.  Pourquoi Macron a t'il gagné? 🤔  https://t.co/pL2SJBIoFF;5;0;[]
2022-04-30 01:50:52;@Mediavenir - Expulsion des étrangers délinquants  - Création de 15k places de prison  - Création de centre pénitentiaire assoupli pour primo-délinquant  C’était le programme de @MLP_officiel mais les français ont choisi #Macron 💀;20;6;['macron']
2022-04-30 01:37:37;@RGaugry @BFMTV les Lepen font leur beurre sur le système, puisqu’ils lui permettent de se reproduire sans fin.  Ils n’ont jamais eu l’intention de gagner…ils perdraient trop…😎;7;3;[]
2022-04-30 01:34:09;@peag22 Je pense que les macronistes non bourgeois, ceux qui votaient PS avant, n'auraient pas voté Lepen. Sinon totalement d'accord, Mélenchon est le seul candidat anti oligarchie.;7;0;[]
2022-04-30 01:30:22;"@YvarsPatrick @Ch_Versini @RNational_92 @MLP_officiel @rn92140 Merci chers Thomas, Patrick et Christophe ; ainsi que notre Agnès pour cette réunion ""chirurgicalement"" bien organisée !!!🙏🏻🙏🏻🙏🏻";5;0;[]
2022-04-30 01:03:49;@DIVIZIO1 Après le lepen bashing voici le elon Musk bashing;7;0;[]
2022-04-30 01:02:23;@THEVENONPierri1 Ce qui me fait rire ou pas, c est le nombre de personnes qui qualifie d extrême droite tout un tas de gens et qui pour faire barrage à lepen ont voté comme des cons pour l extreme droite antidemocratique europeene de macron, sans même en avoir conscience, on est mal barré;16;3;[]
2022-04-30 00:48:02;@Sht_dono Le tweet commençait pourtant bien...  Mais des gens comme Bouhafs, Traoré ou Diallo sont autant une insulte à notre pays que Le Pen et Cie...;28;2;[]
2022-04-30 00:44:42;le vote des békés pour Marine Le Pen, je pense que c'est trop facile de se rabattre sur ça, il faut aussi parler de la xénophobie de nos semblables malheureusement #SpaceDROMCOM;8;1;['spacedromcom']
2022-04-30 00:40:19;Les jeunes communistes en force pour défendre un partisan de Le Pen :;8;1;[]
2022-04-30 00:39:57;@bock_side Plus jamais Le Pen, plus jamais RN.;10;0;[]
2022-04-30 00:30:01;@BiondiSylvie @hassane_hamza @24hPujadas @jmaphatie De fait la formule sur les petits fours est détestable. Elle ne doit rien au hasard et évoque furieusement le style le Pen père. Je ne sais plus où on va.;7;0;[]
2022-04-30 00:27:35;@mdehennezel @EmmanuelMacron @MLP_officiel @CNaV_Demain @VictorCastanet @AssoOldup @AgeAutonomie Voilà 2 ans que le @CPAE_ThinkTank alerte @BrigBourguignon sur l'isolement qui n'en fini pas en #ehpad, sur la maltraitance généralisée par manque de moyens et de formation. Nous n'avons eu aucune réponse et encore moins des actes. Le GD âge @EmmanuelMacron s'en moque.;8;10;['ehpad']
2022-04-30 00:21:25;Et dire  que le gang le pen a fait allégeance à ces gens là…;10;4;[]
2022-04-30 00:18:14;@Renaud_Sand 49% des électeurs de @MLP_officiel ont hésité de voter pour @ZemmourEric. Oui nos 2 partis sont proches, raison de plus our faire l’alliance que vous refusez toujours.;9;0;[]
2022-04-30 00:13:10;Je me tape de l'avis de  Le Pen père.;58;5;[]
2022-04-30 00:08:22;ou quand Valls disait qu'il fallait un peu de courage pour prendre des risques d'inconstitutionnalité.  Ça ne justifie rien chez Lepen (et on a raison de voir ça comme un problème), mais je trouve que certains ont l'indignation sélective;5;0;[]
2022-04-30 00:07:36;Les campagnes délaissées votent Éric Zemmour ou Marine Le Pen et les banlieues gavées votent Emmanuel Macron ! On voit dans la différence de traitement la préférence indiscutable du Fossoyeur de la France !;6;5;[]
2022-04-30 00:00:22;"🔥🔥🔥#Fraude #Elections   Coucou les fact-checkers &amp; #France2  Donc les millions de #votes disparus de #LePen en direct ce dimanche 24/04 étaient dû à un bug comptant certaines communes en double?   On a vérifié pour vous.  concerne que 270 voix 😅 1/4  https://t.co/aAljLjPPpa";10;10;['fraude', 'elections', 'france2', 'votes', 'lepen']
2022-04-29 23:57:11;Vous lisez les réponses à ce tweet et vous voyez que ça dérange surtout les partisans de Marine Lepen, Eric Zemmour et Jean-Luc Mélenchon. Sans surprise.;25;2;[]
2022-04-29 23:56:11;"""Ouais y'a qu'avec Le Pen élue présidente qu'il y aura une chance de priver Macron de majorité à l'Assemblée""";16;3;[]
2022-04-29 23:55:58;@WarrenBK_ Je viens d'une famille multi culturelle et multi religieuse, et ça n'as jamais posé de soucis, le problème c'est les gens qui sont enfermés dans un communautarisme cancérigène a l'extrême, ça préfère jouer les LePen religieux plutôt que de s'ouvrir aux autres;11;0;[]
2022-04-29 23:53:00;@DelpierreS Ça se passe dans le coeur et dans la confiance..et cette fois ci sans crainte, sans magouilles et sans  plus la moindre envie de voter pour la lePen... On aura + d'elus que vous...;6;0;[]
2022-04-29 23:49:48;#Rediff Marine Le Pen sera bien candidate aux législatives  https://t.co/hUsLfMKoTf;8;2;['rediff']
2022-04-29 23:46:34;@peag22 C'est clair Mélenchon aurait pu battre Macron au 2ème tour mais le centre-droit y compris républicain aurait voté LePen dans un 2ème tour JLM MLP;18;0;[]
2022-04-29 23:46:31;En Juin, ni peste brune, ni choléra rouge à l’assemblée! ✊ #LFN @RNational_off  @FranceInsoumise  @MLP_officiel  @JLMelenchon  https://t.co/asi6t2fzhH;42;20;['lfn']
2022-04-29 23:22:41;@LePoint L’imposture de la présidentielle camouflée par les médias ! Quelle honte! @MLP_officiel avait raison et il l’a traitée de menteuse devant les Français ! #MacronMenteur;12;4;['macronmenteur']
2022-04-29 23:21:53;@JulienOdoul Vous avez négocier combien de députés RN pour éviter que marine le Pen n aborde pas les contrats #mackinsey Lors du débat 56 81 102 combien vous avez négocier ?';8;1;['mackinsey']
2022-04-29 23:15:36;@JoeBlondin75 @HerissonJeune @peag22 en marge des manifestations sans qu'il n'y ait d'eco dans la presse... Et on devrait croire que les macronnistes seraient en faveur de la gauche dans un duel contre l'extrême droite ? Rappelez vous les tir de lbd, les tentes déchirées, darmanin trouvant le Pen trop molle..;9;0;[]
2022-04-29 23:15:18;@Avec_Bardella Quand il sera marié avec la niece de Marine sa cote montera encore. Avant il y avait la dynastie Dallas  maintenant il y a la dynastie Le Pen...;8;0;[]
2022-04-29 23:14:30;Ce que peut dire Jean-Marie Le Pen est un détail de l'histoire...;43;7;[]
2022-04-29 23:12:12;Ce n'est fondamentalement pas pire qu'être payée 15000 euros par mois à ne rien foutre ou détourner des fonds publics comme Mme Le Pen.;5;1;[]
2022-04-29 23:04:56;Le fond de commerce de la famille #LePen reste le même : surfer sur les peurs. Faire croire à la 🇫🇷 qui souffre d’une migraine qu’elle a besoin d’une chimio.   Et #Zemmour a fait beaucoup de mal en la banalisant.  #rcj #5ansdeplus  https://t.co/nMxXoEUx8s;14;4;['lepen', 'zemmour', 'rcj', '5ansdeplus']
2022-04-29 23:03:42;#Législatives2022 | Candidat à sa réélection, le député LFI @Francois_Ruffin lancera demain sa campagne en compagnie… des comédiens Shirley et Dino.  👉 Dans sa circonscription, Marine #LePen (30.2%) est arrivée en tête et Jean-Luc #Mélenchon 3e (22.1%).  #Circo8001  https://t.co/fcv1zeuLRe;180;63;['législatives2022', 'lepen', 'mélenchon', 'circo8001']
2022-04-29 23:00:16;@Ch_Versini @RNational_92 @MLP_officiel Nous étions présents avec @rn92140 😊 @RNational_92  https://t.co/1EV0A8CErh;19;9;[]
2022-04-29 22:59:30;@solysao @MLP_officiel @ZemmourEric @sebchenu @J_Bardella @MarionMarechal @jllacapelle @JulienOdoul Franchement vous n en avez pas marre de nous faire bouffer et croire que des fakes en faites vous êtes pire que Macron prêt à tout pour gagner les législatives vous êtes à vomir vive Marine Ⓜ️;5;2;[]
2022-04-29 22:56:52;🌴 Pourquoi les Antillais ont-ils voté pour Marine Le Pen au second tour ? Endoctrinés ? Amnésiques ? Stupides ? Loin de là, eux ont compris le système esclavagiste que Macron veut mettre en place, eux ont compris que Macron était pire que Le Pen, ils ont souffert encore plus que;8;5;[]
2022-04-29 22:55:49;Beaucoup de monde ce soir pour la réunion départementale du @RNational_92   Nos militants sont plus déterminés que jamais pour continuer le combat patriote et pour soutenir notre candidate @MLP_officiel 🇫🇷💪  Cap sur les élections #legislatives2022 dans les #HautsdeSeine !  https://t.co/LQKvpwriUv;38;24;['legislatives2022', 'hautsdeseine']
2022-04-29 22:54:45;Je vous le rappelle au cas où vous auriez entendu autre chose. La seule personne coupable d’avoir fait élire Macron. C’est LEPEN l’incapable, celle qui se présente pour la 3 eme  fois. Elle est tellement nulle... Si si ils vont encore voter pour elle en 2027🤣;6;2;[]
2022-04-29 22:54:36;🔴 @DamienRieu, ex-membre de Génération Identitaire, sera le candidat aux élections #Législatives2022 investi par Reconquête dans la 4e circonscription des Alpes-Maritimes.  👉 Marine #LePen (31.7%) y est arrivé en tête et @ZemmourEric (14.5%) 3ème.  #Circo0604  https://t.co/hKz9cPJDDO;60;21;['législatives2022', 'lepen', 'circo0604']
2022-04-29 22:54:34;Concernant la Guyane,si je me trompe pas,durant les présidentielles de 2017 Mélenchon était arrivé en tête au 1er tour et Lepen en tête au 2e tour.Le vote contre Macron de 2022 est un repeat de 2017 en Guyane il y a juste les pourcentages qui diffèrent #SpaceDROMCOM;5;2;['spacedromcom']
2022-04-29 22:49:49;@RNational_off Honte de rien le RN. Rappelez moi ce que LEPEN a fait pendant 5 ans à l’assemblée, et ce qu’elle a défendu ? Elle n’était jamais là, vs n’avez pas honte les adhérents de la soutenir. Elle a fait quoi depuis le temps qu’elle est ds l’échiquier politique. La blague !! 😡 #StopLepen;11;0;['stoplepen']
